label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
C,0.0,0.0,0.0,-0.2221430532258991,-0.08231018893879898,-0.027399331485141093,-0.416038133611421,-0.2521158430855072,-0.06597517838098396,-0.565393020403303,-0.37703378659511294,-0.11892083203778202,-0.6871977441369683,-0.47247023830176305,-0.16720431955173334,-0.2546311781077586,-0.6514667745116789,0.0074839440680480275,-0.3360878407616952,-0.8828395695340802,-0.07634076502694764,-0.438892375470515,-0.9613106943929013,-0.13118764414625286,-0.5376796464652492,-1.0,-0.16373891609471597,-0.16260522313675213,-0.6908888636609033,-0.02253425768356833,-0.33613114160736624,-0.7049830113573122,-0.11101372636900739,-0.3037243445959018,-0.4737345674814535,-0.12611224203822335,-0.23056007145749813,-0.40076126217524016,-0.12114197806127938,-0.06965496165238248,-0.69489835542833,-0.06755461836226467,-0.2562324766890175,-0.6499629028331799,-0.1468448899182445,-0.2073744115873063,-0.4304203984732566,-0.11936339929495934,-0.1305326198316208,-0.3823073299727066,-0.08945813689599812,0.021200482637887517,-0.6620277397430427,-0.11950965241171813,-0.1502239569700622,-0.6399878868659931,-0.16932135965581083,-0.13340352141351725,-0.46306201930162955,-0.144465208326572,-0.06997971799491548,-0.40325355892703835,-0.11619537688621656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C,0.0,0.0,0.0,-0.2795924754053047,-0.027899375174646603,-0.042582987642317674,-0.5240208807517892,-0.13555761839624486,-0.11563640734926313,-0.7263565672633423,-0.19678081113318038,-0.2007459246400129,-0.8776675924289083,-0.23892878283224067,-0.27760494197537255,-0.423688623842879,-0.7084541863932726,-0.06342868273467073,-0.5488430035155012,-0.9446555006566184,-0.16885868154507352,-0.6732338067215562,-1.0,-0.226671538433664,-0.7743356786614194,-0.9891307350699138,-0.25815448077246944,-0.30905795225337335,-0.7940959748288482,-0.08964673759683973,-0.4993433816051138,-0.6340510720640764,-0.16388920724286363,-0.4233030615068543,-0.39271652518058703,-0.1527629919629105,-0.3320826963276924,-0.3814250136358332,-0.13892379123333115,-0.19203600916714458,-0.8018336402685289,-0.12996999666740502,-0.390832795020479,-0.5707442726858674,-0.17432014788060546,-0.30765066482329423,-0.3666706873441201,-0.11097503192431803,-0.22659199579232833,-0.377019880916491,-0.07447828372898073,-0.08452087992148659,-0.761161493705325,-0.18314650986748035,-0.2681783810035218,-0.5721091392011372,-0.21574873785619608,-0.21973792328637998,-0.40844728733346203,-0.17473990358746397,-0.14208741999468305,-0.39820467442249813,-0.1375545750646523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,-0.10506978041975569,-0.21600092685143535,-0.006834413645094874,-0.1361167648176796,-0.4862353561050453,-0.018806710922451474,-0.13655480366835612,-0.7019327945009276,-0.0518568327188308,-0.1290142117989388,-0.8757783671120984,-0.08257591183215524,0.1498575219786801,-0.525655621610132,0.09231616946167029,0.2019679899301838,-0.7260367015628386,0.04764841691023246,0.18710721035488764,-0.8789027980712443,0.014850164207511977,0.15048157732758913,-1.0,-0.007978169985320666,0.21433508679654434,-0.4706835921678284,0.055963614740855434,0.15414051723202835,-0.6651407620999001,-0.028481036508790015,0.06753875939919902,-0.495472021480059,-0.05186433699017117,0.0682821330230289,-0.36793463297167817,-0.04327834350744151,0.28217318043669565,-0.41021253654266415,0.004629541821493817,0.19190994401272668,-0.6040177255721219,-0.08412484247961959,0.10447018877905094,-0.42368557765161785,-0.06800740577542574,0.11612506863108706,-0.2991445318188605,-0.03357022886658144,0.3518695927415716,-0.3300892763796666,-0.050592970623985004,0.2569589441278907,-0.5364787353832229,-0.10984072183799652,0.15889847768805956,-0.4295954095005503,-0.09333855870383546,0.15375994501666188,-0.3247619577336359,-0.06687761807194711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,-0.11566783363970225,-0.24263124487827278,-0.004892504856732852,-0.15716289632766386,-0.491902491551212,-0.011241011506235821,-0.1595999477435369,-0.7028995738986884,-0.03927372144591656,-0.1402703348240501,-0.8807317488364359,-0.06714235054511278,0.14105734882904614,-0.5169568263963759,0.10888002785634089,0.17301270386288747,-0.7188604923984001,0.0741403748999579,0.1550897927028336,-0.8776277677121038,0.03747982269034085,0.12897528506824352,-1.0,0.01037919184365419,0.21323830398745844,-0.4726681543043622,0.07351770153320329,0.16501324226281042,-0.6935950203285559,-0.0040839039262115144,0.06734776016394806,-0.5663225569773594,-0.04269062690658499,0.04022929502600287,-0.4234668468370984,-0.04570586029239472,0.2822627576368994,-0.4192414631281827,0.024705451516378294,0.20955316765219364,-0.633802013985202,-0.0525901173400893,0.11171244165684659,-0.49511388873860024,-0.053686781404929544,0.0980056769521286,-0.35473191510700036,-0.030963523171567486,0.3523101711399167,-0.34208426750558524,-0.0276615926515497,0.28771088979824516,-0.5751201172867283,-0.07718772772856859,0.18270891698480207,-0.51054353319671,-0.0647723640644932,0.14691772642158032,-0.39951385654017346,-0.04097815143479226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,-0.10047912059340296,-0.24639332248001472,-0.01049021591519102,-0.10331533984764005,-0.5108290880185614,-0.022170199171275915,-0.0887102496379057,-0.7142382573030412,-0.056157194090667446,-0.050501672406752345,-0.8897489231447102,-0.08914229128675014,0.23039542830830637,-0.48307348715539017,0.1002795204723459,0.30695846248732855,-0.6756106480284654,0.0676203577623771,0.3289642192780542,-0.8569808158248728,0.03525461361952215,0.3315942717897903,-1.0,0.00897397581659225,0.29762141633326866,-0.4292550359514111,0.0654885415450183,0.286436560434146,-0.6526610147373247,-0.02251367085547709,0.1638819684234918,-0.5628820969365755,-0.06773026401270119,0.10390977488378002,-0.44438856799210463,-0.07002372946972399,0.36950538340811734,-0.36448642648778706,0.01801327822034513,0.3150049197190178,-0.6145835555848859,-0.0765732759773189,0.18417314235329785,-0.4784393252021104,-0.08778601152468293,0.13629804913169316,-0.3255323245138955,-0.06455715921474708,0.44185378386679497,-0.2724162295650552,-0.0327017343561983,0.37990576368775986,-0.5340764350172847,-0.10158384791512255,0.24782606969775609,-0.48500366435955083,-0.09959387987468905,0.18051796230845224,-0.3805145882197663,-0.07665169717919908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,-0.10040007191629616,-0.26809290648990547,0.023344899966146505,-0.09629700109645338,-0.5366372408154395,0.035627640471529574,-0.07191689645764217,-0.7553696350548121,0.01715162461069961,-0.023203210660420314,-0.9380727453145603,-0.0012120351543603775,0.26462045394310507,-0.47950580658058123,0.1778738899661495,0.32875802417480104,-0.6717864506216288,0.15952052702387254,0.32221802343642836,-0.8576093354315923,0.12540534659230873,0.29795948014963153,-1.0,0.09785781835480727,0.3325399329041367,-0.42661431224338925,0.12802282700967538,0.28789840232365277,-0.6758517023541781,0.06914689826593841,0.1657787685444844,-0.5671773544107711,0.02867518469209769,0.12276375886910124,-0.41817135108089054,0.020798379581058152,0.3962005624238553,-0.3593836809437723,0.0632329806992425,0.32020370681082744,-0.6104372876991018,-0.004518774842248042,0.19227223979942676,-0.4815807538064461,-0.011969733876428842,0.15702845225985554,-0.32761234595100147,0.0036389582836293386,0.45900576020717654,-0.2649779343634732,-0.004584369666705946,0.3994869210490535,-0.5307503697115934,-0.050706361987011256,0.25836229545051387,-0.5047365405320065,-0.04275959344042579,0.17948398556751594,-0.4131597217115478,-0.02373422414904443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,0.0,0.0,0.0,-0.0995589399589989,-0.2561411017905529,-0.00977895806675889,-0.1083026643698566,-0.5073169890270015,-0.02134460307906156,-0.09300794410939552,-0.7115070886528928,-0.05750108676910797,-0.03810611402890192,-0.8827492489173768,-0.09207134833385076,0.2353981819648953,-0.45666320507917796,0.11973184090213243,0.3006669403191911,-0.6606930893381936,0.08101336174065522,0.30575202403464397,-0.8564979025820402,0.04293997875371453,0.2898029935715046,-1.0,0.016396917292410048,0.30556988138215574,-0.40878804676417585,0.08456461355477266,0.28170597790431284,-0.6511272378987696,0.002006359517813189,0.16078167557206827,-0.5570963128245969,-0.04246314872772329,0.11890319132638442,-0.4192660732850816,-0.046198466400004516,0.3764239579276786,-0.35526938986012147,0.03349020945068646,0.31256234658209164,-0.6188102196353873,-0.051243669864749535,0.18981691008877336,-0.49643257681274333,-0.06489418174992306,0.16416432483256324,-0.3400594551040289,-0.04765357477780638,0.446768736719374,-0.2782005358443876,-0.02223803489952913,0.38462037728964715,-0.5490288259020301,-0.0808805936668473,0.2563323077210943,-0.5052926620192516,-0.08019414171800862,0.1997201493628223,-0.39419967746424683,-0.061700088872957935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.11503073584296207,-0.0660879267009665,-0.07904981948323506,0.17161965718864708,-0.23039115502275362,-0.0971313765754105,0.09642941015330309,-0.372410324245011,-0.11107507413007821,-0.006575298568671469,-0.43422402882609273,-0.12156401420118358,0.16701730207271126,-0.5046445513475563,-0.02580497898364246,0.21912203123222163,-0.7035474762878748,-0.05039014402213675,0.24994968133082332,-0.8258688918595515,-0.06930902415976387,0.2737179558042332,-0.9324356096290453,-0.0843125776419371,0.07396894923564155,-0.5185136303264991,-0.022940962423441513,0.06199243191038114,-0.7413112162167264,-0.057079658049620105,0.05778709884595329,-0.8808991814739939,-0.08795844832949572,0.05189957863085766,-1.0,-0.10391972904039841,-0.009104713251665874,-0.47742218502602685,-0.03215354863924032,-0.027350876090833254,-0.5527103731548922,-0.10918130759198648,-0.0046343393202551075,-0.43415756639098463,-0.14873368578777807,0.016806671426437544,-0.35008959621576646,-0.15061681058454862,-0.07248399239443258,-0.4005762414454892,-0.04692937475517561,-0.07969819987910039,-0.44901967234154305,-0.10999154601552448,-0.04842374830878043,-0.36356097908199336,-0.12807939715422956,-0.021199393506687494,-0.28833318683736414,-0.1263458886683382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.08700012396895175,-0.08887737972623487,-0.06604641695737977,0.12521024244071635,-0.2415792298380023,-0.08835217107071736,0.033399944029429494,-0.34573963654300743,-0.10947804905747895,-0.05863188646441418,-0.408820618880797,-0.1278894534303046,0.12401657992458519,-0.5169487919214797,-0.0289251315209309,0.16973004946599995,-0.7202870738811531,-0.05519292234101916,0.19451336433063712,-0.8417869592478667,-0.07591470374554614,0.21177039604063577,-0.9478086370970683,-0.09079641245237846,0.03636295937986866,-0.5303528534135534,-0.03149829124960607,0.022346706203571348,-0.7644631167401073,-0.0645546848288828,0.014505941391127037,-0.8968148446632126,-0.09532330101406071,0.005701350545116014,-1.0,-0.11259215156786107,-0.037616978058146865,-0.48635874747502816,-0.04316833092292725,-0.05846259611393159,-0.5701738083783038,-0.11130402650164298,-0.039668164860034494,-0.4594220962606969,-0.14113798382288886,-0.027442785397803558,-0.3740925950370734,-0.1390121116980567,-0.09499465587434802,-0.41055987504971786,-0.059905116397153,-0.10850892706717684,-0.5117530599271558,-0.11118905398323652,-0.079602179074562,-0.44579636699325575,-0.11818528709653763,-0.048582042695688575,-0.36665749745114623,-0.11008054549038633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.07700871701292135,-0.055696344228077364,-0.0841066145836326,0.112007936859352,-0.17442627957276227,-0.11984288938625938,0.008930469323765327,-0.24815851593614507,-0.15220561041353217,-0.08196832675113486,-0.30383420006368006,-0.18177298462134056,0.11107651848569539,-0.4855568758716273,-0.06400538149961817,0.15312357947135405,-0.6860867229319463,-0.11001136968889605,0.18255579436231872,-0.8156119834029899,-0.1383184777636193,0.19875730434333067,-0.9329744079108652,-0.15600759715453702,0.020144865807716725,-0.4984070827707956,-0.06382727030329456,-0.00566645516671316,-0.7373392203976797,-0.11975209059211432,-0.016214798182042627,-0.8777777563872696,-0.15607336905416141,-0.027131407489540002,-1.0,-0.17057876695149846,-0.05879115685716484,-0.45015447885858956,-0.07358218915628899,-0.09411859057357558,-0.4626881166717198,-0.16144146184843955,-0.07060798309102244,-0.32871234186042986,-0.18918078105774555,-0.044876003945891384,-0.26392057618766585,-0.17907455245532952,-0.12417539786775554,-0.3740542193348584,-0.08968728924766767,-0.1460003993973073,-0.3777088972112574,-0.15122391521565795,-0.11103172363133759,-0.2804158821893452,-0.15686016672402137,-0.07220873002878468,-0.2204483439027747,-0.14418015914176446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.14606614808804308,-0.018229570805491632,-0.07433680896299989,0.23669739414980645,-0.12017643300083408,-0.11248657797726203,0.11634783885339241,-0.2042703171133409,-0.15156439137468117,-0.017029538683768036,-0.24250305082474496,-0.19305718443244754,0.2050802575058664,-0.443974245472044,-0.07084035688619744,0.25332787461097983,-0.6421723744309109,-0.12088049672408127,0.2846225130913267,-0.7590229281118782,-0.15299317992752362,0.3127886336394258,-0.8783474457071435,-0.1760103409090886,0.09358516370501418,-0.500022120634808,-0.08209476561739429,0.08077450796367486,-0.6995419698400663,-0.15268214852952414,0.07148187068641462,-0.8443534000499562,-0.20038980537295387,0.07168297632402346,-1.0,-0.22130642979364204,-0.003671040049187621,-0.48935435828235485,-0.0994253099771497,-0.05678588654232801,-0.4343109274457958,-0.19058987148852607,-0.04227977528588088,-0.2655010225251123,-0.21671043683086136,-0.004717508654883118,-0.19093664876816638,-0.20662141975067677,-0.08753504691890103,-0.44125927009787763,-0.12295871558436113,-0.12989685083942637,-0.3909712338141246,-0.17971669268433113,-0.10357398514813682,-0.2629906014398612,-0.17414276074395732,-0.05567758854535395,-0.18657814471427678,-0.1546402311582241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.15206458339153714,0.01885475300076674,-0.08356710929191558,0.24044630460127175,-0.06737433631026422,-0.12714297180586787,0.12523344716890014,-0.1564614211840584,-0.16684634079762709,0.0008857622171461109,-0.21112094108798776,-0.21214452612476797,0.20294140993797358,-0.4052430879371993,-0.11361387854806422,0.2520090181538239,-0.6087821456873527,-0.15675690426816177,0.28311171539600544,-0.7263521576651425,-0.18516666086758696,0.30993903788325267,-0.8554958809440503,-0.2084864000080863,0.093346628192285,-0.45376196171453126,-0.11549702126114672,0.045877640291138784,-0.6626869007501972,-0.18963266695980752,0.01655085771352373,-0.8246315865094875,-0.23805892461665737,0.0050527115880349815,-1.0,-0.260613510921711,-0.007895540900759954,-0.43259360170500577,-0.11841561530542241,-0.060583625682758414,-0.4004592446941406,-0.20874666527555555,-0.03847300695740634,-0.22451548930890236,-0.22955790887701663,0.004353467638903117,-0.14503759855290915,-0.2184546174016465,-0.08915519996168526,-0.37975172582612826,-0.12668920381312992,-0.12869773796711054,-0.3554263024460678,-0.19116962449475086,-0.08892358205539938,-0.22207842370334105,-0.18238312183644426,-0.031562429739685954,-0.13536064411329987,-0.15967460031079045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.12973673317631465,-0.029389030304314466,-0.07495482164805613,0.2130055689518795,-0.12373837688385285,-0.11442639895494844,0.10464166358151726,-0.2009133821851934,-0.15361088635661085,-0.012786825046752735,-0.24482099487684456,-0.19291366330806728,0.17169390301625004,-0.44995426081794637,-0.08620428921995206,0.22354526794251428,-0.651979798347183,-0.13811652988596393,0.2520423716837842,-0.7683540251064147,-0.16827317010904902,0.27415058843628726,-0.8906343039360722,-0.18862756493287183,0.06025722221100687,-0.5009442308985318,-0.09423229564729567,0.03362392965892735,-0.7055214191676119,-0.16867809075411247,0.017003163452967058,-0.8484596581749007,-0.2133780891023966,0.010421367730844393,-1.0,-0.2313710933349602,-0.035450285271349385,-0.4822411348322349,-0.10720926614014266,-0.060403707718368095,-0.4131989114691979,-0.20014175542442747,-0.02838536266091091,-0.25825027899816594,-0.2223649666370088,0.011248435249485007,-0.19490163698388677,-0.20915463914179588,-0.11070729809817433,-0.4256410033956942,-0.12607749208219213,-0.12128136612584373,-0.36837568093654627,-0.18261759240641226,-0.07860661750782104,-0.2584564932203738,-0.1765413426956711,-0.027332727481732273,-0.19493150134131007,-0.15619632219353946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.13323199018538615,-0.027750126038266792,-0.07062659827033616,0.21056756926406495,-0.1339902096260132,-0.10685677743009189,0.09520687370287313,-0.22336730472389796,-0.1430062324039047,-0.02260837979458702,-0.27831600936527184,-0.18082049369484407,0.16489142800497025,-0.4471106891846595,-0.07008643023197637,0.21140791482327598,-0.6627675452774497,-0.11649047413833596,0.23713193162982538,-0.7935461533410406,-0.1463302938371357,0.2592786685728127,-0.9200833272582919,-0.1674526815617773,0.05781117975254713,-0.47885062507201864,-0.07921527855968781,0.029985349351664945,-0.7072609076238544,-0.1463473544529043,0.007368557961231769,-0.8540911017435882,-0.18987374506606985,-0.004385064406594474,-1.0,-0.20722851795931332,-0.032759728824621484,-0.4502421544683754,-0.09390674687700505,-0.06674818377365173,-0.43491857846562726,-0.18793507572988224,-0.03657886468057733,-0.2760808764991408,-0.21259319410473299,0.007218144155939772,-0.2001100562346839,-0.20059832626356636,-0.1048874447073244,-0.3875001514991725,-0.11293297961446574,-0.13201818786005926,-0.37111201116191633,-0.1742503250667681,-0.09020749145770786,-0.2572837636482665,-0.16821385184449558,-0.03641958704310337,-0.18583440226928574,-0.14733587524754507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,0.168176848703411,0.0020030835699070683,-0.07749062767756594,0.2787824685015001,-0.11939169673245917,-0.10897462123939033,0.16214694764760829,-0.23266809462375768,-0.13792262861543583,0.024453774146519582,-0.26199889972374785,-0.17105874397343163,0.20925146259840507,-0.43971018529921224,-0.08771563444001651,0.2626356187279279,-0.6382421823113653,-0.13521052294159192,0.3007016277742853,-0.7607221813218695,-0.1642226862105417,0.33452140940763087,-0.8776582077328017,-0.18601779552024472,0.08601815617146885,-0.4828169223132905,-0.09554010569166947,0.05847618730079004,-0.6973185202951494,-0.17105961784875406,0.03571498865575389,-0.8470429941280956,-0.21879257015452117,0.025091676243443918,-1.0,-0.23750127282341707,-0.01931474192713977,-0.46227864738082086,-0.1070080051589013,-0.05322002889972913,-0.42976123575112674,-0.20563414543175476,-0.03541846259248962,-0.25571581682067485,-0.2248615804920629,-0.002342093418078625,-0.17656454604462518,-0.20819290615286054,-0.09897388215213175,-0.4003308357528476,-0.12371470651886642,-0.12536341113602179,-0.36349578092994317,-0.1838865480511221,-0.09154196241744567,-0.23293568869173067,-0.16894440935285754,-0.05088309806817088,-0.16161799763704113,-0.1414159384948518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V,0.0,0.0,0.0,-0.13466293908014865,-0.09299983094919584,-0.09065587424820591,-0.22977013976495098,-0.2398936445692185,-0.14194659668144305,-0.1733605247806004,-0.35756883445822146,-0.18844228588593687,-0.05834773848133747,-0.41274760324069415,-0.22339184180999497,-0.18693950619576083,-0.5527904620168249,-0.0810638900901229,-0.23555070009507886,-0.750088776101493,-0.14658660152821756,-0.2608272154205603,-0.8802734323469431,-0.18000197254587408,-0.2742056810841922,-1.0,-0.19852798633768362,-0.05551217996386417,-0.5879176556464434,-0.07561870750059681,-0.032353392400140325,-0.7492415677361166,-0.14143359344993434,-0.012638159945512874,-0.864124194687896,-0.16597058479511947,0.010697300366146453,-0.9752878993825248,-0.17049817818591703,0.058718477643764026,-0.5589960922880587,-0.0826668679249241,0.03772862166918614,-0.4443923503045357,-0.1648137960372911,-0.012944992040931792,-0.3067660385728985,-0.17338186243810175,-0.036865973981810914,-0.23933802441171786,-0.15273052337007004,0.15542687282395948,-0.48522720721231316,-0.09990507858567822,0.11644141217028986,-0.3744334599422882,-0.14843980875421112,0.06242743274367501,-0.2826447363149465,-0.14839423588207704,0.030437157562189687,-0.2437093068819312,-0.13374283232067496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
